,isConversationControlled,isPinned,isQuote,isReply,isRetweet,lang,likeCount,media/0,media/1,possiblySensitive,replyCount,quoteCount,retweetCount,source,type,viewCount,target
12754,0,0,0,0,1,7,75450.0,1,0,0,1302.0,646.0,6704.0,10,0,3651171.0,1
12755,0,0,0,0,0,17,822.0,1,0,0,17.0,1.0,95.0,10,0,13936.0,1
12756,0,0,0,0,0,7,567.0,1,0,0,7.0,0.0,65.0,10,0,9886.0,1
12757,0,0,0,0,0,14,1832.0,1,0,0,103.0,11.0,213.0,12,0,59931.0,1
12758,0,0,0,0,0,7,907.0,1,0,0,69.0,4.0,92.0,12,0,15160.0,1
12759,0,0,0,0,0,41,6770.0,1,0,0,66.0,6.0,1091.0,12,0,56277.0,1
12760,0,0,0,0,1,7,1606.0,1,0,0,17.0,34.0,707.0,8,0,93002.0,1
12761,0,0,0,0,0,39,14828.0,1,0,0,1148.0,225.0,3009.0,10,0,506734.0,1
12762,0,0,0,0,1,7,5273.0,1,0,0,117.0,52.0,983.0,10,0,194339.0,1
12763,0,0,0,0,0,7,5290.0,1,0,0,72.0,17.0,1321.0,12,0,97659.0,1
12764,0,0,0,0,0,17,717.0,1,0,0,4.0,1.0,151.0,12,0,9805.0,1
12765,0,0,0,0,0,7,12244.0,1,0,0,485.0,77.0,2049.0,12,0,207851.0,1
12766,0,0,0,0,0,7,9374.0,1,0,0,169.0,43.0,1985.0,12,0,186323.0,1
12767,0,0,0,0,0,7,6625.0,1,0,0,380.0,135.0,3108.0,8,0,199915.0,1
12768,0,0,0,0,0,7,17708.0,1,0,0,280.0,84.0,4075.0,8,0,420820.0,1
12769,0,0,0,0,0,7,16345.0,1,0,0,217.0,87.0,5960.0,8,0,285662.0,1
12770,0,0,0,0,0,7,3221.0,1,0,0,93.0,30.0,1294.0,8,0,74097.0,1
12771,0,0,0,0,0,7,20955.0,1,0,0,381.0,98.0,4110.0,8,0,508121.0,1
12772,0,0,0,0,0,7,3917.0,1,0,0,91.0,48.0,1238.0,8,0,105068.0,1
12773,0,0,0,0,0,7,5473.0,1,0,0,133.0,53.0,2222.0,8,0,167870.0,1
12774,0,0,0,0,0,7,14874.0,1,0,0,330.0,100.0,4365.0,8,0,242103.0,1
12775,0,0,0,0,0,7,9472.0,1,0,0,169.0,75.0,3374.0,8,0,222056.0,1
12776,0,0,0,0,0,7,6719.0,1,0,0,161.0,76.0,2772.0,8,0,195878.0,1
12777,0,0,0,0,0,7,9983.0,1,0,0,572.0,247.0,4749.0,12,0,340544.0,1
12778,0,0,0,0,0,7,5589.0,1,0,0,118.0,37.0,2215.0,8,0,146806.0,1
12779,0,0,0,0,0,7,7807.0,1,0,0,236.0,69.0,2647.0,12,0,264717.0,1
12780,0,0,0,0,0,7,23627.0,1,0,0,732.0,213.0,8320.0,12,0,396348.0,1
12781,0,0,0,0,0,7,19550.0,1,0,0,696.0,225.0,7547.0,8,0,499340.0,1
12782,0,0,0,0,0,7,6684.0,1,0,0,281.0,91.0,1663.0,12,0,249208.0,1
12783,0,0,0,0,0,7,16351.0,1,0,0,304.0,150.0,6444.0,8,0,408724.0,1
12784,0,0,0,0,0,7,19331.0,1,0,0,412.0,135.0,6474.0,8,0,319690.0,1
12785,0,0,0,0,0,7,26644.0,1,0,0,1161.0,713.0,12144.0,8,0,761277.0,1
12786,0,0,0,0,0,7,70334.0,1,0,0,174.0,53.0,7643.0,12,0,604592.0,1
12787,0,0,0,0,0,14,2526.0,1,0,0,77.0,2.0,258.0,10,0,15174.0,1
12788,0,0,0,0,0,14,2684.0,1,1,0,16.0,0.0,213.0,10,0,17572.0,1
12789,0,0,0,0,0,14,1884.0,1,0,0,52.0,3.0,227.0,10,0,17716.0,1
12790,0,0,0,0,0,7,794.0,1,1,0,9.0,0.0,75.0,10,0,8163.0,1
12791,0,0,0,0,0,41,1306.0,1,1,0,17.0,1.0,149.0,10,0,9330.0,1
12792,0,0,0,0,0,14,659.0,1,0,0,9.0,2.0,49.0,10,0,8219.0,1
12793,0,0,0,0,0,24,3116.0,1,0,0,27.0,1.0,387.0,10,0,20001.0,1
12794,0,0,0,0,0,7,1128.0,1,0,0,34.0,2.0,209.0,10,0,11068.0,1
12795,0,0,0,0,1,14,59460.0,1,0,0,4089.0,650.0,15614.0,10,0,3068177.0,1
12796,0,0,0,0,0,7,530.0,1,1,0,8.0,0.0,42.0,10,0,5420.0,1
12797,0,0,0,0,0,38,1346.0,1,0,0,18.0,0.0,97.0,10,0,10289.0,1
12798,0,0,0,0,0,14,367.0,1,0,0,17.0,0.0,43.0,10,0,4861.0,1
12799,0,0,0,0,0,7,2225.0,1,0,0,41.0,8.0,338.0,10,0,14780.0,1
12800,0,0,0,0,0,14,653.0,1,0,0,17.0,1.0,96.0,10,0,7330.0,1
12801,0,0,0,0,0,14,7520.0,1,0,0,110.0,19.0,1884.0,10,0,49474.0,1
12802,0,0,0,0,0,14,2369.0,1,0,0,75.0,8.0,350.0,10,0,24117.0,1
12803,0,0,0,0,1,7,23237.0,1,0,0,815.0,134.0,5047.0,10,0,1130372.0,1
12804,0,0,0,0,0,14,11819.0,1,0,0,107.0,13.0,1946.0,10,0,66944.0,1
12805,0,0,0,0,0,14,1804.0,1,0,0,32.0,3.0,305.0,10,0,17016.0,1
12806,0,0,0,0,1,14,19360.0,1,0,0,1550.0,125.0,4624.0,10,0,1002811.0,1
12807,0,0,0,0,0,14,2663.0,1,0,0,47.0,6.0,552.0,8,0,50106.0,1
12808,0,0,0,0,0,14,1596.0,1,0,0,37.0,0.0,421.0,8,0,34424.0,1
12809,0,0,0,0,0,14,2470.0,1,0,0,46.0,3.0,540.0,8,0,45742.0,1
12810,0,0,0,0,0,14,1992.0,1,0,0,55.0,0.0,487.0,8,0,40230.0,1
12811,0,0,0,0,0,14,23771.0,1,0,0,208.0,16.0,2478.0,8,0,220663.0,1
12812,0,0,0,0,0,14,17460.0,1,0,0,532.0,77.0,4465.0,6,0,151425.0,1
12813,0,0,0,0,0,14,7006.0,1,0,0,171.0,10.0,857.0,8,0,95797.0,1
12814,0,0,0,0,0,14,2787.0,1,0,0,116.0,6.0,654.0,8,0,52715.0,1
12815,0,0,0,0,0,14,4354.0,1,1,0,296.0,19.0,716.0,8,0,95733.0,1
12816,0,0,0,0,0,14,4159.0,1,0,0,191.0,19.0,732.0,6,0,136555.0,1
12817,0,0,0,0,0,14,5302.0,1,1,0,292.0,23.0,839.0,8,0,128791.0,1
12818,0,0,0,0,0,14,2798.0,1,0,0,274.0,19.0,534.0,8,0,102218.0,1
12819,0,0,0,0,0,14,28691.0,1,0,0,2290.0,397.0,7369.0,6,0,467340.0,1
12820,0,0,0,0,0,14,24049.0,1,0,0,1256.0,220.0,6301.0,6,0,421673.0,1
12821,0,0,0,0,0,14,31076.0,1,0,0,1314.0,278.0,8147.0,8,0,898783.0,1
12822,0,0,0,0,0,14,12381.0,1,0,0,288.0,27.0,1897.0,8,0,538593.0,1
12823,0,0,0,0,0,14,5087.0,1,1,0,122.0,7.0,921.0,8,0,137335.0,1
12824,0,0,0,0,0,14,3794.0,1,0,0,148.0,13.0,953.0,6,0,79880.0,1
12825,0,0,0,0,0,14,5965.0,1,0,0,113.0,22.0,1565.0,6,0,92758.0,1
12826,0,0,0,0,0,14,2510.0,1,1,0,86.0,4.0,513.0,8,0,64719.0,1
12827,0,0,0,0,0,7,3621.0,1,0,0,94.0,7.0,624.0,10,0,75360.0,1
12828,0,0,0,0,0,7,4934.0,1,0,0,93.0,8.0,1034.0,10,0,105039.0,1
12829,0,0,0,0,0,14,1562.0,1,0,0,61.0,5.0,361.0,10,0,43411.0,1
12830,0,0,0,0,1,7,2348.0,1,0,0,215.0,235.0,742.0,10,0,286731.0,1
12831,0,0,0,0,0,7,12360.0,1,0,0,413.0,116.0,3061.0,10,0,479486.0,1
12832,0,0,0,0,0,7,4426.0,1,0,0,57.0,13.0,1136.0,10,0,65987.0,1
12833,0,0,0,0,0,7,5372.0,1,0,0,169.0,9.0,894.0,10,0,141844.0,1
12834,0,0,0,0,0,7,2557.0,1,0,0,38.0,2.0,443.0,10,0,73826.0,1
12835,0,0,0,0,0,7,6160.0,1,0,0,178.0,70.0,2083.0,10,0,142315.0,1
12836,0,0,0,0,1,7,268.0,1,0,0,20.0,4.0,55.0,10,0,27081.0,1
12837,0,0,0,0,1,7,33.0,1,0,0,0.0,0.0,3.0,10,0,9924.0,1
12838,0,0,0,0,0,7,7349.0,1,0,0,222.0,31.0,1861.0,10,0,123008.0,1
12839,0,0,0,0,1,7,699.0,1,0,0,24.0,6.0,172.0,10,0,29081.0,1
12840,0,0,0,0,1,7,1559.0,1,0,0,38.0,16.0,500.0,10,0,62044.0,1
12841,0,0,0,0,1,7,116.0,1,0,0,2.0,1.0,11.0,10,0,11450.0,1
12842,0,0,1,0,0,7,8023.0,1,0,0,69.0,2.0,1252.0,10,0,119197.0,1
12843,0,0,0,0,0,7,6596.0,1,0,0,124.0,18.0,1581.0,10,0,104735.0,1
12844,0,0,0,0,1,7,68.0,1,0,0,0.0,0.0,8.0,10,0,9440.0,1
12845,0,0,0,0,0,7,10627.0,1,0,0,105.0,13.0,2468.0,10,0,234988.0,1
12846,0,0,0,0,0,7,1574.0,1,0,0,85.0,12.0,201.0,10,0,184984.0,1
12847,0,0,0,0,1,7,1893.0,1,0,0,147.0,24.0,518.0,12,0,48675.0,1
12848,0,0,0,0,1,14,2303.0,1,0,0,110.0,41.0,811.0,12,0,47546.0,1
12849,0,0,0,0,1,14,5796.0,1,0,0,170.0,56.0,1803.0,12,0,58661.0,1
12850,0,0,0,0,0,14,793.0,1,0,0,21.0,1.0,254.0,12,0,6326.0,1
12851,0,0,0,0,0,14,1085.0,1,0,0,42.0,13.0,471.0,12,0,16941.0,1
12852,0,0,0,0,0,7,80.0,1,0,0,7.0,0.0,46.0,12,0,3762.0,1
12853,0,0,0,0,0,14,1437.0,1,0,0,47.0,6.0,426.0,12,0,17192.0,1
12854,0,0,0,0,1,7,14010.0,1,0,0,445.0,97.0,4261.0,12,0,408854.0,1
12855,0,0,0,0,0,7,238.0,1,0,0,32.0,4.0,98.0,12,0,6772.0,1
12856,0,0,0,0,0,7,112.0,1,0,0,4.0,2.0,49.0,12,0,3505.0,1
12857,0,0,0,0,1,14,7717.0,1,0,0,595.0,78.0,1741.0,12,0,156929.0,1
12858,0,0,0,0,1,14,3997.0,1,0,0,132.0,48.0,1683.0,12,0,70473.0,1
12859,0,0,0,0,1,14,466.0,1,0,0,27.0,12.0,224.0,12,0,8716.0,1
12860,0,0,0,0,1,7,121.0,1,0,0,5.0,2.0,62.0,12,0,9724.0,1
12861,0,0,0,0,1,7,14336.0,1,0,0,584.0,279.0,5434.0,12,0,606419.0,1
12862,0,0,0,0,0,14,2427.0,1,0,0,27.0,12.0,827.0,12,0,28248.0,1
12863,0,0,0,0,1,14,7249.0,1,0,0,111.0,69.0,2539.0,12,0,132365.0,1
12864,0,0,0,0,0,7,359.0,1,0,0,24.0,4.0,114.0,12,0,5936.0,1
12865,0,0,0,0,1,7,379.0,1,0,0,30.0,26.0,215.0,12,0,94776.0,1
12866,0,0,0,0,0,14,1805.0,1,0,0,98.0,17.0,706.0,12,0,18799.0,1
12867,0,0,0,0,0,43,383.0,1,0,0,9.0,2.0,116.0,8,0,12195.0,1
12868,0,0,0,0,0,7,609.0,1,0,0,51.0,9.0,110.0,9,0,26293.0,1
12869,0,0,0,0,0,7,464.0,1,0,0,50.0,8.0,80.0,8,0,12002.0,1
12870,0,0,0,0,0,43,211.0,1,0,0,29.0,5.0,42.0,8,0,13441.0,1
12871,0,0,0,0,0,7,160.0,1,0,0,27.0,4.0,57.0,9,0,15097.0,1
12872,0,0,0,0,0,7,627.0,1,0,0,54.0,19.0,251.0,8,0,17912.0,1
12873,0,0,0,0,0,43,2706.0,1,0,0,40.0,16.0,580.0,8,0,49510.0,1
12874,0,0,0,0,0,43,2770.0,1,0,0,37.0,11.0,365.0,8,0,42107.0,1
12875,0,0,0,0,0,7,183.0,1,0,0,11.0,3.0,60.0,8,0,14171.0,1
12876,0,0,0,0,0,7,3091.0,1,0,0,160.0,33.0,628.0,8,0,90895.0,1
12877,0,0,0,0,0,7,521.0,1,0,0,76.0,24.0,199.0,8,0,23889.0,1
12878,0,0,0,0,0,7,424.0,1,0,0,24.0,11.0,143.0,8,0,13258.0,1
12879,0,0,0,0,0,7,196.0,1,0,0,17.0,8.0,72.0,8,0,9425.0,1
12880,0,0,0,0,0,7,182.0,1,0,0,9.0,1.0,47.0,8,0,7475.0,1
12881,0,0,0,0,0,43,290.0,1,0,0,12.0,3.0,65.0,8,0,9827.0,1
12882,0,0,0,0,0,7,246.0,1,0,0,21.0,1.0,41.0,8,0,26023.0,1
12883,0,0,0,0,0,7,195.0,1,1,0,39.0,8.0,64.0,8,0,14201.0,1
12884,0,0,0,0,0,7,141.0,1,0,0,9.0,1.0,28.0,9,0,13862.0,1
12885,0,0,0,0,0,7,5350.0,1,0,0,325.0,71.0,522.0,9,0,379589.0,1
12886,0,0,0,0,0,7,140.0,1,0,0,7.0,1.0,24.0,9,0,13730.0,1
12887,0,0,0,0,1,14,17647.0,1,0,0,706.0,48.0,3943.0,8,0,1137879.0,1
12888,0,0,0,0,1,14,15767.0,1,0,0,829.0,54.0,3463.0,8,0,981175.0,1
12889,0,0,0,0,1,14,12387.0,1,0,0,557.0,41.0,2981.0,8,0,962714.0,1
12890,0,0,0,0,1,14,24557.0,1,0,0,872.0,66.0,5293.0,8,0,1767879.0,1
12891,0,0,0,0,0,14,20.0,1,0,0,8.0,0.0,6.0,8,0,927.0,1
12892,0,0,0,0,0,14,25.0,1,0,0,0.0,0.0,4.0,8,0,1002.0,1
12893,0,0,0,0,0,14,17.0,1,0,0,0.0,0.0,3.0,8,0,767.0,1
12894,0,0,0,0,1,14,660.0,1,0,0,22.0,5.0,298.0,8,0,13860.0,1
12895,0,0,0,0,1,14,757.0,1,0,0,22.0,5.0,307.0,8,0,13892.0,1
12896,0,0,0,0,1,14,770.0,1,0,0,45.0,4.0,310.0,8,0,14165.0,1
12897,0,0,0,0,1,14,701.0,1,0,0,19.0,6.0,298.0,8,0,12405.0,1
12898,0,0,0,0,1,14,420.0,1,0,0,16.0,2.0,206.0,8,0,10443.0,1
12899,0,0,0,0,1,14,617.0,1,0,0,24.0,6.0,272.0,8,0,15457.0,1
12900,0,0,0,0,1,14,570.0,1,0,0,23.0,1.0,255.0,8,0,10872.0,1
12901,0,0,0,0,1,14,598.0,1,0,0,29.0,6.0,269.0,8,0,10846.0,1
12902,0,0,0,0,1,14,483.0,1,0,0,17.0,5.0,231.0,8,0,9750.0,1
12903,0,0,0,0,0,14,40.0,1,1,0,0.0,0.0,3.0,8,0,1106.0,1
12904,0,0,0,0,0,14,71.0,1,1,0,7.0,2.0,5.0,8,0,1403.0,1
12905,0,0,0,0,0,14,49.0,1,1,0,0.0,0.0,5.0,8,0,1324.0,1
12906,0,0,0,0,0,14,77.0,1,1,0,9.0,0.0,8.0,8,0,1215.0,1
12907,0,0,0,0,0,41,835.0,1,0,0,24.0,6.0,171.0,10,0,10288.0,1
12908,0,0,0,0,0,7,1684.0,1,0,0,16.0,1.0,338.0,10,0,13338.0,1
12909,0,0,0,0,0,7,5763.0,1,0,0,164.0,14.0,1087.0,10,0,45980.0,1
12910,0,0,0,0,0,7,1300.0,1,0,0,27.0,1.0,398.0,10,0,10253.0,1
12911,0,0,0,0,0,7,9572.0,1,0,0,273.0,74.0,3176.0,10,0,98122.0,1
12912,0,0,0,0,0,7,6905.0,1,0,0,106.0,43.0,2642.0,10,0,64708.0,1
12913,0,0,0,0,0,7,2393.0,1,0,0,96.0,31.0,1291.0,10,0,28309.0,1
12914,0,0,0,0,0,43,91.0,1,0,0,74.0,3.0,33.0,10,0,5401.0,1
12915,0,0,0,0,0,7,2550.0,1,0,0,69.0,22.0,1282.0,10,0,27596.0,1
12916,0,0,0,0,0,7,6206.0,1,0,1,93.0,97.0,3529.0,10,0,47223.0,1
12917,0,0,0,0,0,7,1297.0,1,0,0,19.0,1.0,395.0,10,0,9655.0,1
12918,0,0,0,0,0,7,5978.0,1,0,0,362.0,84.0,3146.0,8,0,54011.0,1
12919,0,0,0,0,0,7,1166.0,1,1,0,14.0,5.0,481.0,8,0,10942.0,1
12920,0,0,0,0,0,7,876.0,1,0,0,30.0,13.0,586.0,8,0,9384.0,1
12921,0,0,0,0,0,7,3349.0,1,0,0,122.0,35.0,1864.0,8,0,34667.0,1
12922,0,0,0,0,0,15,2131.0,1,0,0,35.0,1.0,351.0,10,0,26627.0,1
12923,0,0,0,0,0,7,3310.0,1,0,0,50.0,7.0,509.0,10,0,23345.0,1
12924,0,0,1,0,0,14,729.0,1,0,0,10.0,0.0,117.0,10,0,8422.0,1
12925,0,0,0,0,0,7,857.0,1,0,0,21.0,2.0,405.0,10,0,8861.0,1
12926,0,0,0,0,0,7,845.0,1,0,0,30.0,17.0,537.0,8,0,10833.0,1
12927,0,0,0,0,0,14,3225.0,1,0,0,39.0,3.0,601.0,10,0,80062.0,1
12928,0,0,0,0,0,14,2277.0,1,0,0,68.0,19.0,737.0,10,0,51139.0,1
12929,0,0,0,0,0,14,13868.0,1,0,0,394.0,33.0,1643.0,10,0,159580.0,1
12930,0,0,0,0,0,14,3602.0,1,0,0,63.0,7.0,797.0,10,0,61593.0,1
12931,0,0,0,0,0,14,6284.0,1,1,0,265.0,79.0,3798.0,10,0,180095.0,1
12932,0,0,0,0,1,14,11950.0,1,0,0,108.0,28.0,2477.0,10,0,433892.0,1
12933,0,0,0,0,1,14,5765.0,1,0,0,2898.0,145.0,634.0,10,0,484365.0,1
12934,0,0,0,0,0,14,1121.0,1,0,0,242.0,7.0,214.0,10,0,18493.0,1
12935,0,0,0,0,0,14,5765.0,1,0,0,2898.0,145.0,634.0,10,0,484365.0,1
12936,0,0,0,0,0,14,11950.0,1,0,0,108.0,28.0,2477.0,10,0,433892.0,1
12937,0,0,0,0,0,14,4836.0,1,0,0,33.0,4.0,1261.0,10,0,95814.0,1
12938,0,0,0,0,0,14,2725.0,1,0,0,77.0,7.0,530.0,10,0,37929.0,1
12939,0,0,0,0,0,14,15562.0,1,1,0,273.0,44.0,3976.0,10,0,400251.0,1
12940,0,0,0,0,0,14,5957.0,1,0,0,213.0,22.0,1089.0,10,0,234698.0,1
12941,0,0,0,0,0,14,5983.0,1,0,0,117.0,44.0,1910.0,10,0,199987.0,1
12942,0,0,0,0,0,14,2183.0,1,0,0,35.0,1.0,463.0,10,0,17275.0,1
12943,0,0,0,0,0,14,3690.0,1,0,0,67.0,5.0,859.0,10,0,26312.0,1
12944,0,0,0,0,0,14,1160.0,1,0,0,48.0,4.0,233.0,10,0,11068.0,1
12945,0,0,1,0,0,14,827.0,1,0,0,19.0,3.0,318.0,10,0,10475.0,1
12946,0,0,0,0,0,14,7411.0,1,0,0,292.0,20.0,987.0,10,0,120015.0,1
12947,0,0,0,0,0,14,2810.0,1,0,0,83.0,22.0,715.0,12,0,36932.0,1
12948,0,0,0,0,0,14,1821.0,1,0,0,70.0,10.0,521.0,12,0,17880.0,1
12949,0,0,0,0,0,14,578.0,1,0,0,40.0,2.0,163.0,12,0,7335.0,1
12950,0,0,0,0,0,14,952.0,1,0,0,27.0,5.0,194.0,12,0,8148.0,1
12951,0,0,0,0,0,14,9973.0,1,0,0,245.0,35.0,2113.0,12,0,95840.0,1
12952,0,0,0,0,0,7,369.0,1,0,0,4.0,1.0,58.0,12,0,16829.0,1
12953,0,0,0,0,0,7,3940.0,1,0,0,74.0,27.0,1262.0,12,0,49284.0,1
12954,0,0,0,0,0,14,2601.0,1,0,0,100.0,20.0,711.0,12,0,30738.0,1
12955,0,0,0,0,0,14,8098.0,1,0,0,218.0,41.0,2508.0,12,0,135366.0,1
12956,0,0,0,0,0,14,8292.0,1,0,0,226.0,48.0,2239.0,12,0,156146.0,1
12957,0,0,0,0,0,7,534.0,1,0,0,15.0,1.0,128.0,6,0,17088.0,1
12958,0,0,0,0,0,28,57.0,1,0,0,3.0,0.0,7.0,12,0,3946.0,1
12959,0,0,0,0,0,28,51.0,1,0,0,3.0,0.0,10.0,12,0,4412.0,1
12960,0,0,0,0,0,14,1448.0,1,0,0,92.0,6.0,195.0,12,0,10076.0,1
12961,0,0,0,0,1,7,31979.0,1,0,0,1621.0,354.0,7634.0,12,0,1347188.0,1
12962,0,0,0,0,0,14,9989.0,1,0,0,778.0,123.0,2625.0,12,0,127932.0,1
12963,0,0,1,0,0,41,318.0,1,0,0,22.0,1.0,75.0,12,0,8761.0,1
12964,0,0,0,0,1,7,186.0,1,0,0,4.0,1.0,74.0,12,0,7662.0,1
12965,0,0,0,0,1,7,24006.0,1,0,0,1323.0,180.0,3000.0,8,0,1284321.0,1
12966,0,0,0,0,1,7,53.0,1,0,0,9.0,2.0,19.0,8,0,3386.0,1
12967,0,0,0,0,0,7,1112.0,1,0,0,106.0,45.0,265.0,8,0,50401.0,1
12968,0,0,0,0,0,7,124.0,1,0,0,4.0,2.0,50.0,8,0,4281.0,1
12969,0,0,0,0,0,7,64.0,1,0,0,4.0,2.0,12.0,8,0,4573.0,1
12970,0,0,0,0,0,7,357.0,1,0,0,11.0,7.0,88.0,8,0,9516.0,1
12971,0,0,0,0,0,7,253.0,1,0,0,25.0,2.0,45.0,8,0,12340.0,1
12972,0,0,0,0,1,7,11453.0,1,0,0,5861.0,866.0,1897.0,8,0,1675185.0,1
12973,0,0,0,0,0,7,222.0,1,0,0,12.0,2.0,57.0,8,0,4294.0,1
12974,0,0,0,0,0,7,289.0,1,0,0,27.0,9.0,78.0,8,0,10824.0,1
12975,0,0,0,0,0,7,260.0,1,0,0,11.0,3.0,80.0,8,0,10170.0,1
12976,0,0,0,0,0,7,11.0,1,0,0,7.0,2.0,2.0,8,0,1952.0,1
12977,0,0,0,0,0,7,35.0,1,0,0,7.0,0.0,4.0,8,0,3253.0,1
12978,0,0,0,0,0,7,25.0,1,0,0,24.0,2.0,4.0,8,0,2731.0,1
12979,0,0,0,0,0,7,28.0,1,0,0,0.0,0.0,2.0,8,0,988.0,1
12980,0,0,1,0,0,7,18.0,1,0,0,1.0,0.0,0.0,8,0,2765.0,1
12981,0,0,0,0,0,7,125.0,1,0,0,2.0,1.0,27.0,10,0,2073.0,1
12982,0,0,0,0,0,7,76.0,1,0,0,45.0,1.0,8.0,10,0,3859.0,1
12983,0,0,0,0,0,7,3070.0,1,0,0,17.0,6.0,465.0,8,0,49959.0,1
12984,0,0,0,0,0,7,13690.0,1,0,0,174.0,62.0,2136.0,8,0,977586.0,1
12985,0,0,0,1,0,7,22.0,1,0,0,0.0,0.0,3.0,8,0,2231.0,1
12986,0,0,0,0,1,14,65.0,1,0,0,4.0,0.0,24.0,10,0,8160.0,1
12987,0,0,0,0,0,7,1022.0,1,0,0,11.0,1.0,268.0,10,0,20231.0,1
12988,0,0,0,0,0,7,9120.0,1,0,0,843.0,146.0,2303.0,10,0,348119.0,1
12989,0,0,0,0,0,7,1891.0,1,0,0,40.0,8.0,237.0,10,0,52465.0,1
12990,0,0,0,0,0,7,1253.0,1,0,0,25.0,2.0,213.0,10,0,15535.0,1
12991,0,0,0,0,0,14,10567.0,1,0,0,115.0,19.0,1566.0,10,0,114456.0,1
12992,0,0,0,0,0,7,8675.0,1,0,0,99.0,22.0,2500.0,10,0,151825.0,1
12993,0,0,0,0,1,7,384.0,1,0,0,13.0,2.0,136.0,10,0,23316.0,1
12994,0,0,1,0,0,7,1094.0,1,0,0,40.0,6.0,477.0,10,0,23355.0,1
12995,0,0,0,0,0,7,639.0,1,0,0,15.0,0.0,108.0,10,0,11119.0,1
12996,0,0,0,0,1,7,186.0,1,0,0,6.0,0.0,41.0,10,0,8277.0,1
12997,0,0,0,0,0,7,4096.0,1,0,0,79.0,7.0,930.0,10,0,42229.0,1
12998,0,0,0,0,1,7,4787.0,1,0,0,240.0,85.0,1769.0,10,0,293217.0,1
12999,0,0,0,0,0,7,13306.0,1,0,0,209.0,55.0,2938.0,10,0,355773.0,1
13000,0,0,0,0,1,7,91.0,1,0,0,4.0,0.0,38.0,10,0,8526.0,1
13001,0,0,0,0,0,7,2388.0,1,0,0,14.0,7.0,763.0,10,0,28788.0,1
13002,0,0,0,0,0,7,12728.0,1,0,0,109.0,15.0,2186.0,10,0,227621.0,1
13003,0,0,0,0,1,7,387.0,1,0,0,6.0,1.0,95.0,10,0,14950.0,1
13004,0,0,0,0,1,7,9674.0,1,0,0,89.0,34.0,3029.0,10,0,179774.0,1
13005,0,0,0,0,0,7,16950.0,1,0,0,251.0,85.0,6110.0,10,0,391181.0,1
13006,0,0,0,0,0,7,4677.0,1,1,0,174.0,64.0,2079.0,10,0,72675.0,1
13007,0,0,0,0,0,7,4843.0,1,0,0,162.0,79.0,2429.0,10,0,92438.0,1
13008,0,0,0,0,0,7,2562.0,1,1,0,169.0,42.0,1166.0,10,0,62931.0,1
13009,0,0,0,0,0,7,12949.0,1,0,0,323.0,63.0,1275.0,10,0,383223.0,1
13010,0,0,0,0,0,7,10117.0,1,1,0,218.0,55.0,3288.0,10,0,140197.0,1
13011,0,0,0,0,0,7,13686.0,1,0,0,284.0,89.0,6513.0,10,0,131730.0,1
13012,0,0,0,0,0,7,1814.0,1,0,0,59.0,20.0,740.0,10,0,37120.0,1
13013,0,0,0,0,0,7,2923.0,1,0,0,38.0,10.0,1008.0,10,0,38344.0,1
13014,0,0,0,0,0,7,2497.0,1,1,0,39.0,15.0,1026.0,10,0,63428.0,1
13015,0,0,0,0,0,7,9166.0,1,0,0,215.0,96.0,3927.0,10,0,143762.0,1
13016,0,0,0,0,0,7,21841.0,1,0,0,343.0,80.0,5071.0,10,0,189782.0,1
13017,0,0,0,0,0,7,1951.0,1,0,0,28.0,5.0,592.0,10,0,38728.0,1
13018,0,0,0,0,0,7,6402.0,1,0,0,67.0,37.0,2172.0,10,0,93070.0,1
13019,0,0,0,0,0,7,4847.0,1,0,0,26.0,8.0,1156.0,10,0,68047.0,1
13020,0,0,0,0,0,7,1989.0,1,0,0,48.0,10.0,737.0,10,0,31187.0,1
13021,0,0,0,0,0,7,5915.0,1,1,0,395.0,125.0,1881.0,10,0,669167.0,1
13022,0,0,0,1,0,7,225.0,1,0,0,12.0,3.0,53.0,10,0,26858.0,1
13023,0,0,0,0,0,7,4477.0,1,1,0,96.0,15.0,1043.0,10,0,86455.0,1
13024,0,0,0,1,0,7,1367.0,1,0,0,44.0,7.0,150.0,10,0,27833.0,1
13025,0,0,0,0,0,7,11115.0,1,1,0,255.0,97.0,4289.0,10,0,284455.0,1
13026,0,0,0,1,0,7,407.0,1,1,0,10.0,1.0,115.0,10,0,12287.0,1
13027,0,0,1,0,0,7,1908.0,1,0,0,38.0,111.0,606.0,12,0,26328.0,1
13028,0,0,1,0,0,14,7163.0,1,0,0,290.0,131.0,1958.0,12,0,102222.0,1
13029,0,0,0,0,0,7,186.0,1,0,0,14.0,0.0,17.0,11,0,7962.0,1
13030,0,0,0,0,0,7,33.0,1,0,0,7.0,0.0,7.0,8,0,3627.0,1
13031,0,0,0,0,0,7,6727.0,1,0,0,50.0,10.0,871.0,12,0,102090.0,1
13032,0,0,0,0,0,7,2634.0,1,0,0,114.0,14.0,975.0,11,0,33199.0,1
13033,0,0,1,0,0,7,36.0,1,0,0,3.0,0.0,2.0,12,0,4810.0,1
13034,0,0,0,0,0,7,2027.0,1,0,0,65.0,10.0,189.0,12,0,24897.0,1
13035,0,0,0,0,0,7,1067.0,1,0,0,185.0,15.0,168.0,11,0,65019.0,1
13036,0,0,0,0,0,7,479.0,1,0,0,122.0,5.0,76.0,11,0,32443.0,1
